,userId,genres_single,title
5173,78280,Children,3
5174,78280,Comedy,8
5175,78280,Crime,3
5176,78280,Drama,5
5177,78280,Fantasy,2
5178,78280,Horror,1
5179,78280,Mystery,2
5180,78280,Romance,1
5181,78280,Sci-Fi,3
5182,78280,Thriller,3
5183,78280,War,1
5184,78280,Western,2
5185,78281,Action,8
5186,78281,Adventure,4
5187,78281,Comedy,2
5188,78281,Crime,4
5189,78281,Drama,5
5190,78281,Fantasy,2
5191,78281,Horror,2
5192,78281,Sci-Fi,3
5193,78281,Thriller,6
5194,78298,Action,4
5195,78298,Adventure,4
5196,78298,Animation,1
5197,78298,Comedy,3
5198,78298,Crime,3
5199,78298,Drama,4
5200,78298,Fantasy,2
5201,78298,Mystery,1
5202,78298,Romance,1
5203,78298,Sci-Fi,3
5204,78298,Thriller,4
5205,78438,Action,7
5206,78438,Adventure,7
5207,78438,Animation,1
5208,78438,Children,2
5209,78438,Comedy,3
5210,78438,Drama,1
5211,78438,Fantasy,4
5212,78438,IMAX,1
5213,78438,Sci-Fi,6
5214,78438,Thriller,2
5215,78507,Action,2
5216,78507,Adventure,2
5217,78507,Comedy,4
5218,78507,Crime,2
5219,78507,Drama,6
5220,78507,Romance,1
5221,78507,Sci-Fi,2
5222,78507,Thriller,1
5223,78507,War,1
5224,78729,Action,4
5225,78729,Adventure,3
5226,78729,Animation,1
5227,78729,Children,1
5228,78729,Comedy,5
5229,78729,Crime,1
5230,78729,Drama,2
5231,78729,Horror,2
5232,78729,Sci-Fi,1
5233,78729,Thriller,4
5234,78883,Action,3
5235,78883,Adventure,2
5236,78883,Comedy,5
5237,78883,Crime,4
5238,78883,Drama,5
5239,78883,Fantasy,1
5240,78883,Mystery,1
5241,78883,Romance,1
5242,78883,Sci-Fi,1
5243,78883,Thriller,3
5244,78883,Western,1
5245,79381,Action,5
5246,79381,Adventure,1
5247,79381,Animation,2
5248,79381,Children,1
5249,79381,Comedy,5
5250,79381,Crime,1
5251,79381,Drama,3
5252,79381,Fantasy,1
5253,79381,Romance,2
5254,79381,Sci-Fi,1
5255,79381,Thriller,3
5256,79381,War,1
5257,79382,Action,10
5258,79382,Adventure,7
5259,79382,Comedy,4
5260,79382,Crime,2
5261,79382,Drama,6
5262,79382,Fantasy,4
5263,79382,Horror,1
5264,79382,Sci-Fi,8
5265,79382,Thriller,3
5266,79382,War,1
5267,79678,(no genres listed),1
5268,79678,Action,1
5269,79678,Adventure,3
5270,79678,Animation,1
5271,79678,Children,1
5272,79678,Comedy,2
5273,79678,Crime,1
5274,79678,Drama,7
5275,79678,Fantasy,3
5276,79678,Horror,1
5277,79678,Romance,1
5278,79678,Sci-Fi,2
5279,79678,Thriller,1
5280,79678,War,1
5281,79793,Action,8
5282,79793,Adventure,5
5283,79793,Animation,3
5284,79793,Children,2
5285,79793,Comedy,2
5286,79793,Crime,1
5287,79793,Drama,5
5288,79793,Fantasy,4
5289,79793,Horror,1
5290,79793,Mystery,2
5291,79793,Romance,1
5292,79793,Sci-Fi,2
5293,79793,Thriller,3
5294,79793,War,1
5295,80077,(no genres listed),1
5296,80077,Action,11
5297,80077,Adventure,11
5298,80077,Animation,3
5299,80077,Children,3
5300,80077,Comedy,3
5301,80077,Crime,2
5302,80077,Drama,4
5303,80077,Fantasy,4
5304,80077,Sci-Fi,7
5305,80077,War,1
5306,80239,Action,9
5307,80239,Adventure,6
5308,80239,Comedy,3
5309,80239,Crime,3
5310,80239,Drama,4
5311,80239,Fantasy,3
5312,80239,Horror,2
5313,80239,IMAX,1
5314,80239,Mystery,1
5315,80239,Sci-Fi,6
5316,80239,Thriller,4
5317,80239,Western,2
5318,80446,(no genres listed),1
5319,80446,Action,6
5320,80446,Adventure,7
5321,80446,Animation,2
5322,80446,Children,2
5323,80446,Comedy,3
5324,80446,Crime,3
5325,80446,Drama,7
5326,80446,Fantasy,2
5327,80446,Horror,1
5328,80446,IMAX,1
5329,80446,Romance,2
5330,80446,Sci-Fi,5
5331,80446,Thriller,2
5332,80571,Action,2
5333,80571,Adventure,3
5334,80571,Comedy,3
5335,80571,Crime,3
5336,80571,Drama,6
5337,80571,Fantasy,2
5338,80571,Horror,2
5339,80571,Mystery,1
5340,80571,Romance,1
5341,80571,Sci-Fi,1
5342,80571,Thriller,4
5343,80571,Western,1
5344,80587,Action,5
5345,80587,Adventure,3
5346,80587,Animation,3
5347,80587,Children,2
5348,80587,Comedy,2
5349,80587,Crime,3
5350,80587,Drama,4
5351,80587,Fantasy,2
5352,80587,Horror,1
5353,80587,Mystery,1
5354,80587,Romance,1
5355,80587,Sci-Fi,4
5356,80587,Thriller,3
5357,80927,Action,6
5358,80927,Adventure,5
5359,80927,Animation,1
5360,80927,Children,1
5361,80927,Comedy,3
5362,80927,Crime,1
5363,80927,Drama,3
5364,80927,Fantasy,2
5365,80927,Sci-Fi,5
5366,80927,Thriller,2
5367,81443,Action,6
5368,81443,Adventure,7
5369,81443,Animation,3
5370,81443,Children,3
5371,81443,Comedy,5
5372,81443,Crime,1
5373,81443,Drama,5
5374,81443,Fantasy,3
5375,81443,Romance,1
5376,81443,Sci-Fi,3
5377,81443,Thriller,1
5378,81694,Action,7
5379,81694,Adventure,7
5380,81694,Animation,3
5381,81694,Children,1
5382,81694,Comedy,5
5383,81694,Crime,1
5384,81694,Drama,2
5385,81694,Fantasy,2
5386,81694,Sci-Fi,4
5387,81694,Thriller,2
5388,81725,Action,4
5389,81725,Adventure,5
5390,81725,Animation,1
5391,81725,Children,1
5392,81725,Comedy,3
5393,81725,Drama,5
5394,81725,Fantasy,3
5395,81725,Romance,2
5396,81725,Sci-Fi,4
5397,81725,Thriller,2
5398,81830,Action,6
5399,81830,Adventure,5
5400,81830,Animation,1
5401,81830,Crime,1
5402,81830,Drama,4
5403,81830,Sci-Fi,5
5404,81830,Thriller,3
5405,81830,War,1
5406,81830,Western,1
5407,81831,Action,7
5408,81831,Adventure,4
5409,81831,Animation,2
5410,81831,Children,2
5411,81831,Comedy,2
5412,81831,Crime,4
5413,81831,Drama,2
5414,81831,Fantasy,2
5415,81831,Mystery,2
5416,81831,Romance,1
5417,81831,Sci-Fi,2
5418,81831,Thriller,3
5419,81867,Action,9
5420,81867,Adventure,7
5421,81867,Animation,2
5422,81867,Children,2
5423,81867,Comedy,4
5424,81867,Crime,5
5425,81867,Drama,8
5426,81867,Fantasy,2
5427,81867,Mystery,1
5428,81867,Romance,1
5429,81867,Sci-Fi,5
5430,81867,Thriller,1
5431,81942,Action,3
5432,81942,Adventure,3
5433,81942,Animation,1
5434,81942,Children,1
5435,81942,Comedy,2
5436,81942,Crime,1
5437,81942,Drama,3
5438,81942,Fantasy,1
5439,81942,Mystery,1
5440,81942,Romance,3
5441,81942,Sci-Fi,3
5442,81942,Thriller,2
5443,82450,Action,7
5444,82450,Adventure,7
5445,82450,Animation,3
5446,82450,Comedy,5
5447,82450,Crime,2
5448,82450,Drama,3
5449,82450,Fantasy,3
5450,82450,Horror,2
5451,82450,Romance,2
5452,82450,Sci-Fi,6
5453,82450,Thriller,2
5454,82463,(no genres listed),1
5455,82463,Action,6
5456,82463,Adventure,5
5457,82463,Animation,2
5458,82463,Comedy,4
5459,82463,Crime,2
5460,82463,Drama,3
5461,82463,Fantasy,2
5462,82463,Horror,1
5463,82463,Romance,1
5464,82463,Sci-Fi,4
5465,82463,Thriller,3
5466,82463,War,1
5467,82463,Western,1
5468,82788,Action,9
5469,82788,Adventure,7
5470,82788,Animation,2
5471,82788,Children,2
5472,82788,Comedy,2
5473,82788,Crime,3
5474,82788,Drama,4
5475,82788,Fantasy,2
5476,82788,Horror,1
5477,82788,Mystery,1
5478,82788,Romance,1
5479,82788,Sci-Fi,3
5480,82788,Thriller,3
5481,82903,Action,4
5482,82903,Adventure,3
5483,82903,Comedy,3
5484,82903,Crime,4
5485,82903,Drama,5
5486,82903,Horror,1
5487,82903,Romance,1
5488,82903,Sci-Fi,2
5489,82903,Thriller,3
5490,82918,(no genres listed),2
5491,82918,Action,4
5492,82918,Adventure,3
5493,82918,Animation,1
5494,82918,Children,2
5495,82918,Comedy,4
5496,82918,Crime,2
5497,82918,Drama,7
5498,82918,Fantasy,4
5499,82918,Horror,2
5500,82918,Mystery,1
5501,82918,Romance,1
5502,82918,Sci-Fi,1
5503,82918,Thriller,2
5504,82994,(no genres listed),1
5505,82994,Action,7
5506,82994,Adventure,8
5507,82994,Animation,4
5508,82994,Children,3
5509,82994,Comedy,4
5510,82994,Crime,1
5511,82994,Drama,1
5512,82994,Fantasy,1
5513,82994,Sci-Fi,5
5514,82994,Thriller,1
5515,83446,Action,8
5516,83446,Adventure,3
5517,83446,Animation,2
5518,83446,Comedy,8
5519,83446,Crime,2
5520,83446,Drama,1
5521,83446,Horror,2
5522,83446,Romance,1
5523,83446,Sci-Fi,5
5524,83446,Thriller,2
5525,83814,Action,7
5526,83814,Adventure,4
5527,83814,Animation,1
5528,83814,Children,1
5529,83814,Comedy,3
5530,83814,Crime,2
5531,83814,Drama,2
5532,83814,Fantasy,1
5533,83814,Horror,1
5534,83814,Sci-Fi,4
5535,83814,Thriller,3
5536,83814,War,1
5537,84107,Action,6
5538,84107,Adventure,4
5539,84107,Comedy,2
5540,84107,Crime,1
5541,84107,Drama,1
5542,84107,Fantasy,5
5543,84107,Horror,1
5544,84107,IMAX,1
5545,84107,Sci-Fi,3
5546,84107,Thriller,4
5547,84216,Action,6
5548,84216,Adventure,4
5549,84216,Animation,1
5550,84216,Comedy,1
5551,84216,Crime,1
5552,84216,Drama,4
5553,84216,Fantasy,1
5554,84216,Romance,1
5555,84216,Sci-Fi,5
5556,84216,Thriller,2
5557,84216,War,1
5558,84290,Action,4
5559,84290,Adventure,7
5560,84290,Animation,3
5561,84290,Comedy,3
5562,84290,Crime,1
5563,84290,Drama,5
5564,84290,Fantasy,3
5565,84290,Romance,2
5566,84290,Sci-Fi,5
5567,84290,Thriller,1
5568,84290,War,1
5569,84421,Action,5
5570,84421,Adventure,6
5571,84421,Animation,1
5572,84421,Comedy,2
5573,84421,Crime,1
5574,84421,Drama,3
5575,84421,Fantasy,1
5576,84421,Horror,2
5577,84421,Sci-Fi,5
5578,84421,Thriller,1
5579,84440,Action,8
5580,84440,Adventure,7
5581,84440,Comedy,2
5582,84440,Crime,2
5583,84440,Drama,3
5584,84440,Fantasy,2
5585,84440,Romance,1
5586,84440,Sci-Fi,3
5587,84440,Thriller,5
5588,84801,Action,7
5589,84801,Adventure,7
5590,84801,Animation,3
5591,84801,Children,2
5592,84801,Comedy,5
5593,84801,Crime,2
5594,84801,Drama,1
5595,84801,Fantasy,1
5596,84801,Horror,2
5597,84801,Sci-Fi,5
5598,84801,Thriller,2
5599,84934,Action,5
5600,84934,Adventure,4
5601,84934,Comedy,1
5602,84934,Crime,2
5603,84934,Drama,5
5604,84934,Fantasy,1
5605,84934,Mystery,1
5606,84934,Romance,1
5607,84934,Sci-Fi,3
5608,84934,Thriller,1
5609,85121,Action,5
5610,85121,Adventure,8
5611,85121,Animation,1
5612,85121,Children,1
5613,85121,Comedy,1
5614,85121,Crime,1
5615,85121,Drama,4
5616,85121,Fantasy,2
5617,85121,IMAX,1
5618,85121,Mystery,1
5619,85121,Sci-Fi,5
5620,85121,Thriller,3
5621,85505,Action,7
5622,85505,Adventure,5
5623,85505,Comedy,1
5624,85505,Crime,2
5625,85505,Drama,5
5626,85505,Horror,2
5627,85505,Romance,2
5628,85505,Sci-Fi,5
5629,85505,Thriller,3
5630,85590,Action,3
5631,85590,Adventure,8
5632,85590,Animation,2
5633,85590,Children,1
5634,85590,Comedy,3
5635,85590,Drama,7
5636,85590,Fantasy,1
5637,85590,Horror,2
5638,85590,IMAX,1
5639,85590,Romance,1
5640,85590,Sci-Fi,4
5641,85590,Thriller,3
5642,85757,(no genres listed),1
5643,85757,Action,6
5644,85757,Adventure,6
5645,85757,Animation,3
5646,85757,Children,1
5647,85757,Comedy,6
5648,85757,Drama,4
5649,85757,Fantasy,1
5650,85757,Romance,2
5651,85757,Sci-Fi,5
5652,85757,Thriller,3
5653,85757,War,1
5654,85759,Action,10
5655,85759,Adventure,8
5656,85759,Animation,3
5657,85759,Children,2
5658,85759,Comedy,5
5659,85759,Crime,1
5660,85759,Drama,5
5661,85759,Fantasy,1
5662,85759,Horror,2
5663,85759,Romance,2
5664,85759,Sci-Fi,10
5665,85759,Thriller,4
5666,85859,Action,2
5667,85859,Adventure,3
5668,85859,Animation,1
5669,85859,Comedy,3
5670,85859,Drama,5
5671,85859,Fantasy,1
5672,85859,Romance,2
5673,85859,Sci-Fi,4
5674,85859,Thriller,2
5675,86149,Action,2
5676,86149,Adventure,2
5677,86149,Comedy,2
5678,86149,Crime,2
5679,86149,Documentary,1
5680,86149,Drama,4
5681,86149,Fantasy,1
5682,86149,Horror,1
5683,86149,Romance,1
5684,86149,Sci-Fi,1
5685,86149,Thriller,2
5686,86149,Western,1
5687,86339,(no genres listed),2
5688,86339,Action,8
5689,86339,Adventure,8
5690,86339,Animation,1
5691,86339,Children,1
5692,86339,Comedy,4
5693,86339,Drama,4
5694,86339,Fantasy,3
5695,86339,Sci-Fi,7
5696,86339,Thriller,3
5697,86462,Action,9
5698,86462,Adventure,5
5699,86462,Children,1
5700,86462,Comedy,5
5701,86462,Crime,3
5702,86462,Drama,7
5703,86462,Fantasy,2
5704,86462,Horror,2
5705,86462,Mystery,3
5706,86462,Romance,2
5707,86462,Sci-Fi,6
5708,86462,Thriller,5
5709,86719,Action,11
5710,86719,Adventure,6
5711,86719,Animation,2
5712,86719,Children,2
5713,86719,Comedy,3
5714,86719,Crime,4
5715,86719,Drama,6
5716,86719,Fantasy,1
5717,86719,Horror,1
5718,86719,Mystery,1
5719,86719,Sci-Fi,10
5720,86719,Thriller,5
5721,86719,Western,1
5722,86745,Action,8
5723,86745,Adventure,7
5724,86745,Children,1
5725,86745,Comedy,2
5726,86745,Crime,1
5727,86745,Drama,3
5728,86745,Fantasy,1
5729,86745,Horror,2
5730,86745,Romance,1
5731,86745,Sci-Fi,7
5732,86745,Thriller,3
5733,86930,Action,3
5734,86930,Adventure,5
5735,86930,Animation,2
5736,86930,Comedy,5
5737,86930,Drama,4
5738,86930,Horror,1
5739,86930,Romance,1
5740,86930,Sci-Fi,4
5741,86930,Thriller,2
5742,86953,Action,7
5743,86953,Adventure,6
5744,86953,Animation,2
5745,86953,Children,1
5746,86953,Comedy,9
5747,86953,Crime,6
5748,86953,Drama,12
5749,86953,Fantasy,3
5750,86953,Horror,1
5751,86953,Romance,4
5752,86953,Sci-Fi,5
5753,86953,Thriller,5
5754,86953,Western,1
5755,87152,Action,7
5756,87152,Adventure,5
5757,87152,Comedy,3
5758,87152,Crime,2
5759,87152,Drama,6
5760,87152,Fantasy,3
5761,87152,Horror,2
5762,87152,Mystery,1
5763,87152,Romance,1
5764,87152,Sci-Fi,4
5765,87152,Thriller,4
5766,88182,(no genres listed),1
5767,88182,Action,3
5768,88182,Adventure,1
5769,88182,Animation,2
5770,88182,Children,1
5771,88182,Comedy,3
5772,88182,Crime,2
5773,88182,Drama,4
5774,88182,Horror,3
5775,88182,Romance,1
5776,88182,Sci-Fi,2
5777,88182,Thriller,4
5778,88469,Action,5
5779,88469,Adventure,3
5780,88469,Animation,3
5781,88469,Children,2
5782,88469,Comedy,6
5783,88469,Crime,3
5784,88469,Drama,3
5785,88469,Fantasy,2
5786,88469,Horror,1
5787,88469,Mystery,1
5788,88469,Romance,1
5789,88469,Sci-Fi,1
5790,88469,Thriller,3
5791,88797,Action,8
5792,88797,Adventure,4
5793,88797,Crime,4
5794,88797,Drama,4
5795,88797,Horror,2
5796,88797,Sci-Fi,5
5797,88797,Thriller,6
5798,88797,War,1
5799,89634,Action,6
5800,89634,Adventure,5
5801,89634,Animation,1
5802,89634,Children,2
5803,89634,Crime,3
5804,89634,Drama,2
5805,89634,Fantasy,2
5806,89634,Horror,1
5807,89634,Romance,1
5808,89634,Sci-Fi,3
5809,89634,Thriller,2
5810,89654,(no genres listed),1
5811,89654,Action,4
5812,89654,Adventure,3
5813,89654,Animation,1
5814,89654,Children,1
5815,89654,Comedy,1
5816,89654,Drama,7
5817,89654,Fantasy,1
5818,89654,Horror,1
5819,89654,Sci-Fi,3
5820,89654,Thriller,5
5821,89750,Action,7
5822,89750,Adventure,7
5823,89750,Animation,4
5824,89750,Children,3
5825,89750,Comedy,3
5826,89750,Drama,4
5827,89750,Fantasy,4
5828,89750,Horror,3
5829,89750,Sci-Fi,4
5830,89750,Thriller,5
5831,89903,Action,5
5832,89903,Adventure,5
5833,89903,Animation,1
5834,89903,Children,1
5835,89903,Comedy,3
5836,89903,Crime,2
5837,89903,Drama,4
5838,89903,Fantasy,2
5839,89903,Horror,1
5840,89903,IMAX,1
5841,89903,Romance,1
5842,89903,Sci-Fi,2
5843,89903,Thriller,2
5844,89903,War,1
5845,89903,Western,1
5846,89976,Action,6
5847,89976,Adventure,3
5848,89976,Comedy,2
5849,89976,Crime,1
5850,89976,Drama,5
5851,89976,Fantasy,1
5852,89976,Horror,1
5853,89976,Romance,1
5854,89976,Sci-Fi,6
5855,89976,Thriller,2
5856,90234,Action,8
5857,90234,Adventure,7
5858,90234,Comedy,3
5859,90234,Crime,5
5860,90234,Drama,4
5861,90234,Fantasy,1
5862,90234,Mystery,2
5863,90234,Sci-Fi,6
5864,90234,Thriller,3
5865,90234,Western,1
5866,90261,Action,5
5867,90261,Adventure,5
5868,90261,Animation,1
5869,90261,Comedy,1
5870,90261,Crime,1
5871,90261,Drama,4
5872,90261,Fantasy,1
5873,90261,Horror,3
5874,90261,Sci-Fi,6
5875,90261,Thriller,3
5876,90386,Action,6
5877,90386,Adventure,4
5878,90386,Animation,4
5879,90386,Children,2
5880,90386,Comedy,4
5881,90386,Crime,1
5882,90386,Drama,1
5883,90386,Fantasy,3
5884,90386,Horror,1
5885,90386,Romance,2
5886,90386,Sci-Fi,3
5887,90386,Thriller,2
5888,90434,(no genres listed),2
5889,90434,Action,3
5890,90434,Adventure,4
5891,90434,Comedy,1
5892,90434,Crime,1
5893,90434,Drama,7
5894,90434,Fantasy,3
5895,90434,Horror,1
5896,90434,IMAX,1
5897,90434,Romance,1
5898,90434,Sci-Fi,4
5899,90434,Thriller,4
5900,90785,Action,9
5901,90785,Adventure,9
5902,90785,Animation,1
5903,90785,Children,3
5904,90785,Comedy,2
5905,90785,Crime,2
5906,90785,Drama,4
5907,90785,Fantasy,4
5908,90785,Horror,1
5909,90785,Mystery,2
5910,90785,Romance,1
5911,90785,Sci-Fi,10
5912,90785,Thriller,4
5913,91400,Action,9
5914,91400,Adventure,9
5915,91400,Animation,2
5916,91400,Children,2
5917,91400,Comedy,5
5918,91400,Crime,4
5919,91400,Drama,6
5920,91400,Fantasy,3
5921,91400,Mystery,1
5922,91400,Sci-Fi,7
5923,91400,Thriller,4
5924,91400,War,1
5925,91560,Action,9
5926,91560,Adventure,6
5927,91560,Animation,1
5928,91560,Children,1
5929,91560,Comedy,2
5930,91560,Crime,5
5931,91560,Drama,7
5932,91560,Fantasy,2
5933,91560,Horror,2
5934,91560,Romance,1
5935,91560,Sci-Fi,6
5936,91560,Thriller,5
5937,91560,War,1
5938,91688,Action,7
5939,91688,Adventure,8
5940,91688,Animation,3
5941,91688,Children,2
5942,91688,Comedy,5
5943,91688,Drama,3
5944,91688,Fantasy,3
5945,91688,IMAX,1
5946,91688,Sci-Fi,5
5947,91688,Thriller,1
5948,91785,Action,7
5949,91785,Adventure,8
5950,91785,Animation,2
5951,91785,Children,1
5952,91785,Comedy,6
5953,91785,Crime,4
5954,91785,Drama,7
5955,91785,Fantasy,2
5956,91785,Horror,1
5957,91785,Mystery,1
5958,91785,Romance,3
5959,91785,Sci-Fi,5
5960,91785,Thriller,4
5961,91883,Action,4
5962,91883,Adventure,3
5963,91883,Animation,2
5964,91883,Children,1
5965,91883,Comedy,3
5966,91883,Crime,1
5967,91883,Drama,4
5968,91883,Fantasy,3
5969,91883,Romance,1
5970,91883,Sci-Fi,4
5971,91883,Thriller,2
5972,92041,Action,4
5973,92041,Adventure,4
5974,92041,Children,1
5975,92041,Comedy,1
5976,92041,Drama,3
5977,92041,Fantasy,3
5978,92041,Horror,1
5979,92041,Romance,1
5980,92041,Sci-Fi,1
5981,92041,Thriller,3
5982,92046,Action,6
5983,92046,Adventure,4
5984,92046,Children,1
5985,92046,Comedy,2
5986,92046,Drama,3
5987,92046,Fantasy,2
5988,92046,Horror,3
5989,92046,Romance,1
5990,92046,Sci-Fi,7
5991,92046,Thriller,2
5992,92046,War,1
5993,92084,(no genres listed),1
5994,92084,Action,4
5995,92084,Adventure,3
5996,92084,Animation,1
5997,92084,Comedy,1
5998,92084,Crime,1
5999,92084,Drama,5
6000,92084,Fantasy,2
6001,92084,Horror,1
6002,92084,Mystery,1
6003,92084,Romance,2
6004,92084,Sci-Fi,3
6005,92084,Thriller,7
6006,92084,War,1
6007,92090,Action,6
6008,92090,Adventure,8
6009,92090,Animation,3
6010,92090,Children,2
6011,92090,Comedy,4
6012,92090,Drama,3
6013,92090,Fantasy,1
6014,92090,Romance,1
6015,92090,Sci-Fi,6
6016,92090,Thriller,1
6017,92186,(no genres listed),1
6018,92186,Action,4
6019,92186,Adventure,3
6020,92186,Comedy,1
6021,92186,Drama,5
6022,92186,Fantasy,2
6023,92186,Horror,1
6024,92186,Sci-Fi,5
6025,92186,Thriller,5
6026,92433,Action,4
6027,92433,Adventure,3
6028,92433,Animation,1
6029,92433,Comedy,3
6030,92433,Drama,3
6031,92433,Fantasy,1
6032,92433,IMAX,1
6033,92433,Mystery,1
6034,92433,Romance,2
6035,92433,Sci-Fi,6
6036,92433,Thriller,4
6037,92435,Action,9
6038,92435,Adventure,4
6039,92435,Animation,1
6040,92435,Comedy,6
6041,92435,Crime,2
6042,92435,Drama,4
6043,92435,Fantasy,2
6044,92435,Horror,1
6045,92435,IMAX,1
6046,92435,Mystery,2
6047,92435,Romance,1
6048,92435,Sci-Fi,5
6049,92435,Thriller,7
6050,92552,Action,10
6051,92552,Adventure,8
6052,92552,Animation,2
6053,92552,Children,2
6054,92552,Comedy,4
6055,92552,Crime,1
6056,92552,Drama,2
6057,92552,Fantasy,3
6058,92552,Horror,1
6059,92552,Sci-Fi,10
6060,92552,Thriller,3
6061,92565,(no genres listed),1
6062,92565,Action,13
6063,92565,Adventure,11
6064,92565,Animation,2
6065,92565,Children,2
6066,92565,Comedy,3
6067,92565,Crime,2
6068,92565,Drama,4
6069,92565,Fantasy,5
6070,92565,Mystery,1
6071,92565,Sci-Fi,8
6072,92565,Thriller,1
6073,92565,Western,1
6074,93027,Action,7
6075,93027,Adventure,6
6076,93027,Animation,2
6077,93027,Children,2
6078,93027,Comedy,4
6079,93027,Crime,1
6080,93027,Drama,1
6081,93027,Fantasy,3
6082,93027,Sci-Fi,3
6083,93027,Thriller,3
6084,93039,Action,6
6085,93039,Adventure,6
6086,93039,Animation,2
6087,93039,Children,1
6088,93039,Comedy,3
6089,93039,Crime,1
6090,93039,Drama,8
6091,93039,Fantasy,2
6092,93039,Romance,1
6093,93039,Sci-Fi,3
6094,93039,Thriller,3
6095,93039,War,1
6096,93074,Action,9
6097,93074,Adventure,8
6098,93074,Animation,1
6099,93074,Children,2
6100,93074,Comedy,2
6101,93074,Drama,2
6102,93074,Fantasy,5
6103,93074,IMAX,1
6104,93074,Mystery,1
6105,93074,Sci-Fi,8
6106,93074,Thriller,1
6107,93096,Action,6
6108,93096,Adventure,8
6109,93096,Comedy,1
6110,93096,Crime,1
6111,93096,Drama,8
6112,93096,Fantasy,1
6113,93096,Sci-Fi,6
6114,93096,Thriller,3
6115,93096,War,2
6116,93424,Action,6
6117,93424,Adventure,5
6118,93424,Animation,1
6119,93424,Comedy,1
6120,93424,Crime,3
6121,93424,Drama,11
6122,93424,Fantasy,2
6123,93424,Mystery,1
6124,93424,Romance,1
6125,93424,Sci-Fi,5
6126,93424,Thriller,7
6127,93494,Action,7
6128,93494,Adventure,6
6129,93494,Comedy,3
6130,93494,Crime,2
6131,93494,Drama,11
6132,93494,Fantasy,1
6133,93494,Horror,2
6134,93494,Mystery,1
6135,93494,Romance,3
6136,93494,Sci-Fi,6
6137,93494,Thriller,8
6138,93660,Action,2
6139,93660,Adventure,1
6140,93660,Comedy,2
6141,93660,Drama,4
6142,93660,Fantasy,2
6143,93660,Romance,4
6144,93660,Sci-Fi,2
6145,93660,Thriller,2
6146,93737,Action,11
6147,93737,Adventure,12
6148,93737,Children,1
6149,93737,Comedy,1
6150,93737,Crime,1
6151,93737,Drama,8
6152,93737,Fantasy,5
6153,93737,Mystery,1
6154,93737,Romance,1
6155,93737,Sci-Fi,6
6156,93737,Thriller,3
6157,93737,War,1
6158,93847,Action,4
6159,93847,Adventure,4
6160,93847,Animation,1
6161,93847,Drama,8
6162,93847,Fantasy,2
6163,93847,Horror,3
6164,93847,IMAX,1
6165,93847,Romance,2
6166,93847,Sci-Fi,3
6167,93847,Thriller,5
6168,93847,War,2
6169,93847,Western,1
6170,93855,(no genres listed),1
6171,93855,Action,4
6172,93855,Adventure,4
6173,93855,Comedy,5
6174,93855,Crime,1
6175,93855,Drama,1
6176,93855,Sci-Fi,4
6177,93944,Action,8
6178,93944,Adventure,5
6179,93944,Children,1
6180,93944,Comedy,2
6181,93944,Crime,2
6182,93944,Drama,1
6183,93944,Fantasy,2
6184,93944,Horror,1
6185,93944,Sci-Fi,6
6186,93944,Thriller,4
6187,94154,Action,5
6188,94154,Adventure,7
6189,94154,Animation,1
6190,94154,Children,1
6191,94154,Crime,1
6192,94154,Drama,6
6193,94154,Fantasy,4
6194,94154,Sci-Fi,3
6195,94154,Thriller,5
6196,94219,(no genres listed),1
6197,94219,Action,5
6198,94219,Adventure,4
6199,94219,Animation,1
6200,94219,Comedy,2
6201,94219,Crime,1
6202,94219,Drama,3
6203,94219,Fantasy,2
6204,94219,Horror,1
6205,94219,Mystery,1
6206,94219,Romance,2
6207,94219,Sci-Fi,5
6208,94219,Thriller,1
6209,94239,Action,7
6210,94239,Adventure,7
6211,94239,Animation,1
6212,94239,Comedy,4
6213,94239,Crime,1
6214,94239,Drama,4
6215,94239,Fantasy,3
6216,94239,IMAX,1
6217,94239,Sci-Fi,7
6218,94239,Western,1
6219,94274,Action,5
6220,94274,Adventure,3
6221,94274,Animation,1
6222,94274,Children,1
6223,94274,Comedy,4
6224,94274,Crime,3
6225,94274,Drama,4
6226,94274,Fantasy,2
6227,94274,Horror,2
6228,94274,Mystery,2
6229,94274,Romance,1
6230,94274,Sci-Fi,3
6231,94274,Thriller,2
6232,94334,Action,6
6233,94334,Adventure,5
6234,94334,Comedy,2
6235,94334,Crime,2
6236,94334,Drama,5
6237,94334,Fantasy,3
6238,94334,Horror,2
6239,94334,Mystery,1
6240,94334,Romance,2
6241,94334,Sci-Fi,6
6242,94334,Thriller,2
6243,94334,War,1
6244,94375,Action,8
6245,94375,Adventure,6
6246,94375,Children,1
6247,94375,Crime,1
6248,94375,Drama,3
6249,94375,Fantasy,2
6250,94375,IMAX,1
6251,94375,Sci-Fi,3
6252,94375,Thriller,4
6253,94375,War,1
6254,94375,Western,1
6255,94661,Action,6
6256,94661,Adventure,4
6257,94661,Comedy,3
6258,94661,Crime,2
6259,94661,Drama,4
6260,94661,Fantasy,4
6261,94661,Horror,2
6262,94661,IMAX,1
6263,94661,Mystery,1
6264,94661,Sci-Fi,4
6265,94661,Thriller,2
6266,94746,Action,7
6267,94746,Adventure,6
6268,94746,Animation,3
6269,94746,Children,2
6270,94746,Comedy,1
6271,94746,Crime,1
6272,94746,Drama,2
6273,94746,Fantasy,3
6274,94746,Horror,1
6275,94746,Sci-Fi,5
6276,94746,Thriller,1
